SYMBOL,SERIES_x,PRICE_RANGE,PRICE_BAND,TRADED_VALUE,SERIES_y,SERIES,VAR,is_fno,category
12VCCL27B,N0,72000.00-108000.00,20.0,0.0,,N0,0.0,False,Only Delivery
12VCCL27B,U0,80000.00-120000.00,20.0,0.0,,U0,0.0,False,Only Delivery
12VCCL27D,N0,78000.00-117000.00,20.0,292500.0,N0,N0,0.0,False,Only Delivery
12VCCL27D,U0,80000.00-120000.00,20.0,292500.0,N0,U0,0.0,False,Only Delivery
12VCCL28,N0,80000.00-120000.00,20.0,0.0,,N0,0.0,False,Only Delivery
12VCCL28,U0,80000.00-120000.00,20.0,0.0,,U0,0.0,False,Only Delivery
12VCCL29,N0,72000.00-108000.00,20.0,0.0,,N0,0.0,False,Only Delivery
12VCCL29,U0,80000.00-120000.00,20.0,0.0,,U0,0.0,False,Only Delivery
12VCCL29A,N0,79440.00-119160.00,20.0,0.0,,N0,0.0,False,Only Delivery
12VCCL29A,U0,80000.00-120000.00,20.0,0.0,,U0,0.0,False,Only Delivery
12VCCL29B,N0,79999.20-119998.80,20.0,99749.5,N0,N0,0.0,False,Only Delivery
12VCCL29B,U0,80000.00-120000.00,20.0,99749.5,N0,U0,0.0,False,Only Delivery
12VCCL29C,N0,78880.00-118320.00,20.0,0.0,,N0,0.0,False,Only Delivery
12VCCL29C,U0,80000.00-120000.00,20.0,0.0,,U0,0.0,False,Only Delivery
131NSETEST,EQ,180.00-220.00,10.0,0.0,,EQ,9999.0,False,Only Delivery
135VCCL25,N0,80000.00-120000.00,20.0,0.0,,N0,9999.0,False,Only Delivery
135VCCL25,U0,80000.00-120000.00,20.0,0.0,,U0,9999.0,False,Only Delivery
141NSETEST,EQ,180.00-220.00,10.0,0.0,,EQ,9999.0,False,Only Delivery
14RARL30,N0,80000.00-120000.00,20.0,0.0,,N0,0.0,False,Only Delivery
14RARL30,U0,80000.00-120000.00,20.0,0.0,,U0,0.0,False,Only Delivery
151NSETEST,EQ,180.00-220.00,10.0,0.0,,EQ,9999.0,False,Only Delivery
161NSETEST,EQ,180.00-220.00,10.0,0.0,,EQ,9999.0,False,Only Delivery
1650RARL27,N0,70000.00-105000.00,20.0,0.0,,N0,0.0,False,Only Delivery
1650RARL27,U0,70000.00-105000.00,20.0,0.0,,U0,0.0,False,Only Delivery
165RARL28,N0,80000.00-120000.00,20.0,0.0,,N0,0.0,False,Only Delivery
165RARL28,U0,80000.00-120000.00,20.0,0.0,,U0,0.0,False,Only Delivery
171NSETEST,EQ,180.00-220.00,10.0,0.0,,EQ,9999.0,False,Only Delivery
181NSETEST,EQ,180.00-220.00,10.0,0.0,,EQ,9999.0,False,Only Delivery
182D010126,TB,94.05-103.95,5.0,0.0,,TB,0.0,False,Only Delivery
182D010224,TB,94.50-104.45,5.0,0.0,,TB,9999.0,False,Only Delivery
182D010525,TB,94.77-104.74,5.0,0.0,,TB,9999.0,False,Only Delivery
182D010623,TB,94.71-104.68,5.0,0.0,,TB,9999.0,False,Only Delivery
182D010721,TB,93.45-103.27,4.99,0.0,,TB,9999.0,False,Only Delivery
182D010824,TB,94.76-104.73,5.0,0.0,,TB,9999.0,False,Only Delivery
182D010922,TB,93.03-102.81,4.99,0.0,,TB,9999.0,False,Only Delivery
182D011124,TB,94.85-104.84,5.0,0.0,,TB,9999.0,False,Only Delivery
182D011222,TB,92.49-102.21,4.99,0.0,,TB,9999.0,False,Only Delivery
182D020125,TB,89.40-98.81,5.0,0.0,,TB,9999.0,False,Only Delivery
182D020223,TB,94.07-103.98,5.0,0.0,,TB,9999.0,False,Only Delivery
182D020323,TB,92.21-101.92,5.0,0.0,,TB,9999.0,False,Only Delivery
182D020524,TB,94.05-103.95,5.0,0.0,,TB,9999.0,False,Only Delivery
182D020622,TB,93.24-103.04,4.99,0.0,,TB,9999.0,False,Only Delivery
182D020921,TB,93.39-103.21,4.99,0.0,,TB,9999.0,False,Only Delivery
182D021025,TB,94.39-104.32,5.0,0.0,,TB,9999.0,False,Only Delivery
182D021123,TB,94.71-104.68,5.0,0.0,,TB,9999.0,False,Only Delivery
182D021221,TB,93.32-103.14,5.0,0.0,,TB,9999.0,False,Only Delivery
182D030222,TB,93.38-103.20,5.0,0.0,,TB,9999.0,False,Only Delivery
182D030322,TB,93.42-103.24,4.99,0.0,,TB,9999.0,False,Only Delivery
182D030426,TB,92.62-102.37,5.0,0.0,,TB,0.0,False,Only Delivery
182D030621,TB,93.47-103.29,4.99,0.0,,TB,9999.0,False,Only Delivery
182D030725,TB,94.90-104.89,5.0,0.0,,TB,9999.0,False,Only Delivery
182D030823,TB,93.57-103.42,5.0,0.0,,TB,9999.0,False,Only Delivery
182D030920,TB,94.67-104.63,5.0,0.0,,TB,9999.0,False,Only Delivery
182D031024,TB,93.10-102.90,5.0,0.0,,TB,9999.0,False,Only Delivery
182D031122,TB,92.96-102.74,5.0,0.0,,TB,9999.0,False,Only Delivery
182D031220,TB,93.86-103.74,5.0,0.0,,TB,9999.0,False,Only Delivery
182D040124,TB,94.90-104.89,5.0,0.0,,TB,9999.0,False,Only Delivery
182D040221,TB,93.43-103.25,4.99,0.0,,TB,9999.0,False,Only Delivery
182D040321,TB,93.40-103.22,4.99,0.0,,TB,9999.0,False,Only Delivery
182D040424,TB,94.71-104.68,5.0,0.0,,TB,9999.0,False,Only Delivery
182D040425,TB,94.76-104.73,5.0,0.0,,TB,9999.0,False,Only Delivery
182D040522,TB,93.21-103.01,4.99,0.0,,TB,9999.0,False,Only Delivery
182D040523,TB,94.47-104.42,5.0,0.0,,TB,9999.0,False,Only Delivery
182D040724,TB,94.90-104.89,5.0,0.0,,TB,9999.0,False,Only Delivery
182D040822,TB,92.99-102.77,5.0,0.0,,TB,9999.0,False,Only Delivery
182D040925,TB,94.81-104.79,5.0,0.0,,TB,9999.0,False,Only Delivery
182D041121,TB,93.37-103.19,5.0,0.0,,TB,9999.0,False,Only Delivery
182D041225,TB,93.86-103.74,5.0,0.0,,TB,0.0,False,Only Delivery
182D050123,TB,92.16-101.87,5.0,0.0,,TB,9999.0,False,Only Delivery
182D050226,TB,93.29-103.11,5.0,0.0,,TB,0.0,False,Only Delivery
182D050326,TB,93.10-102.90,5.0,0.0,,TB,0.0,False,Only Delivery
182D050625,TB,94.78-104.75,5.0,0.0,,TB,9999.0,False,Only Delivery
182D050821,TB,93.34-103.16,5.0,0.0,,TB,9999.0,False,Only Delivery
182D050924,TB,94.89-104.88,5.0,0.0,,TB,9999.0,False,Only Delivery
182D051023,TB,94.62-104.59,5.0,0.0,,TB,9999.0,False,Only Delivery
182D051224,TB,94.81-104.80,5.0,0.0,,TB,9999.0,False,Only Delivery
182D060122,TB,93.32-103.14,5.0,0.0,,TB,9999.0,False,Only Delivery
182D060225,TB,94.96-104.95,5.0,0.0,,TB,9999.0,False,Only Delivery
182D060325,TB,94.31-104.24,5.0,0.0,,TB,9999.0,False,Only Delivery
182D060423,TB,92.72-102.48,5.0,0.0,,TB,9999.0,False,Only Delivery
182D060521,TB,93.44-103.26,4.99,0.0,,TB,9999.0,False,Only Delivery
182D060624,TB,94.90-104.89,5.0,0.0,,TB,9999.0,False,Only Delivery
182D060723,TB,94.71-104.68,5.0,0.0,,TB,9999.0,False,Only Delivery
182D060820,TB,94.91-104.89,4.99,0.0,,TB,9999.0,False,Only Delivery
182D061022,TB,88.39-97.69,5.0,0.0,,TB,9999.0,False,Only Delivery
182D061120,TB,94.10-104.00,5.0,0.0,,TB,9999.0,False,Only Delivery
182D061125,TB,94.52-104.47,5.0,0.0,,TB,9999.0,False,Only Delivery
182D070121,TB,93.57-103.41,5.0,0.0,,TB,9999.0,False,Only Delivery
182D070324,TB,94.72-104.69,5.0,0.0,,TB,9999.0,False,Only Delivery
182D070422,TB,93.33-103.15,5.0,0.0,,TB,9999.0,False,Only Delivery
182D070722,TB,93.15-102.95,5.0,0.0,,TB,9999.0,False,Only Delivery
182D070825,TB,94.66-104.63,5.0,0.0,,TB,9999.0,False,Only Delivery
182D070923,TB,94.85-104.84,5.0,0.0,,TB,9999.0,False,Only Delivery
182D071021,TB,93.36-103.18,5.0,0.0,,TB,9999.0,False,Only Delivery
182D071124,TB,94.80-104.77,5.0,0.0,,TB,9999.0,False,Only Delivery
182D071223,TB,94.92-104.91,5.0,0.0,,TB,9999.0,False,Only Delivery
182D080126,TB,93.64-103.49,5.0,0.0,,TB,0.0,False,Only Delivery
182D080224,TB,94.52-104.47,5.0,0.0,,TB,9999.0,False,Only Delivery
182D080421,TB,93.42-103.24,4.99,0.0,,TB,9999.0,False,Only Delivery
182D080525,TB,94.48-104.43,5.0,0.0,,TB,9999.0,False,Only Delivery
182D080623,TB,94.52-104.47,5.0,0.0,,TB,9999.0,False,Only Delivery
182D080721,TB,93.46-103.28,4.99,0.0,,TB,9999.0,False,Only Delivery
182D080824,TB,94.85-104.84,5.0,0.0,,TB,9999.0,False,Only Delivery
182D080922,TB,92.98-102.76,5.0,0.0,,TB,9999.0,False,Only Delivery
182D081020,TB,94.36-104.28,4.99,0.0,,TB,9999.0,False,Only Delivery
182D081222,TB,92.44-102.16,4.99,0.0,,TB,9999.0,False,Only Delivery
182D090125,TB,94.28-104.21,5.0,0.0,,TB,9999.0,False,Only Delivery
182D090223,TB,94.21-104.12,5.0,0.0,,TB,9999.0,False,Only Delivery
182D090323,TB,94.52-104.47,5.0,0.0,,TB,9999.0,False,Only Delivery
182D090426,TB,92.67-102.42,5.0,146312.5,TB,TB,0.0,False,Only Delivery
182D090524,TB,94.83-104.82,5.0,0.0,,TB,9999.0,False,Only Delivery
182D090622,TB,93.24-103.04,4.99,0.0,,TB,9999.0,False,Only Delivery
182D091123,TB,94.71-104.68,5.0,0.0,,TB,9999.0,False,Only Delivery
182D091221,TB,93.31-103.13,5.0,0.0,,TB,9999.0,False,Only Delivery
182D100222,TB,93.39-103.21,4.99,0.0,,TB,9999.0,False,Only Delivery
182D100322,TB,93.42-103.24,4.99,0.0,,TB,9999.0,False,Only Delivery
182D100425,TB,94.71-104.68,5.0,0.0,,TB,9999.0,False,Only Delivery
182D100621,TB,93.46-103.28,4.99,0.0,,TB,9999.0,False,Only Delivery
182D100725,TB,94.33-104.26,5.0,0.0,,TB,9999.0,False,Only Delivery
182D100823,TB,94.82-104.81,5.0,0.0,,TB,9999.0,False,Only Delivery
182D100920,TB,94.61-104.55,4.99,0.0,,TB,9999.0,False,Only Delivery
182D100921,TB,93.39-103.21,4.99,0.0,,TB,9999.0,False,Only Delivery
182D101025,TB,94.71-104.68,5.0,0.0,,TB,9999.0,False,Only Delivery
182D101122,TB,92.54-102.28,5.0,0.0,,TB,9999.0,False,Only Delivery
182D101220,TB,93.81-103.67,4.99,0.0,,TB,9999.0,False,Only Delivery
182D110124,TB,94.91-104.90,5.0,0.0,,TB,9999.0,False,Only Delivery
182D110221,TB,93.43-103.25,4.99,0.0,,TB,9999.0,False,Only Delivery
182D110321,TB,93.39-103.21,4.99,0.0,,TB,9999.0,False,Only Delivery
182D110424,TB,94.81-104.80,5.0,0.0,,TB,9999.0,False,Only Delivery
182D110523,TB,94.28-104.21,5.0,0.0,,TB,9999.0,False,Only Delivery
182D110724,TB,94.78-104.75,5.0,0.0,,TB,9999.0,False,Only Delivery
182D110822,TB,92.97-102.75,5.0,0.0,,TB,9999.0,False,Only Delivery
182D110925,TB,94.76-104.73,5.0,0.0,,TB,9999.0,False,Only Delivery
182D111024,TB,94.76-104.73,5.0,0.0,,TB,9999.0,False,Only Delivery
182D111225,TB,94.07-103.98,5.0,0.0,,TB,0.0,False,Only Delivery
182D120123,TB,92.16-101.87,5.0,0.0,,TB,9999.0,False,Only Delivery
182D120226,TB,93.08-102.87,5.0,48990.0,TB,TB,0.0,False,Only Delivery
182D120326,TB,92.58-102.33,5.0,0.0,,TB,0.0,False,Only Delivery
182D120522,TB,93.23-103.03,4.99,0.0,,TB,9999.0,False,Only Delivery
182D120625,TB,94.62-104.59,5.0,0.0,,TB,9999.0,False,Only Delivery
182D120821,TB,93.34-103.16,5.0,0.0,,TB,9999.0,False,Only Delivery
182D120924,TB,94.73-104.70,5.0,0.0,,TB,9999.0,False,Only Delivery
182D121022,TB,92.96-102.74,5.0,0.0,,TB,9999.0,False,Only Delivery
182D121023,TB,94.88-104.87,5.0,0.0,,TB,9999.0,False,Only Delivery
182D121120,TB,94.07-103.97,5.0,0.0,,TB,9999.0,False,Only Delivery
182D121121,TB,93.35-103.17,5.0,0.0,,TB,9999.0,False,Only Delivery
182D121224,TB,93.48-103.32,5.0,0.0,,TB,9999.0,False,Only Delivery
182D130122,TB,93.33-103.15,5.0,0.0,,TB,9999.0,False,Only Delivery
182D130325,TB,94.44-104.39,5.0,0.0,,TB,9999.0,False,Only Delivery
182D130423,TB,94.56-104.51,5.0,0.0,,TB,9999.0,False,Only Delivery
182D130521,TB,93.45-103.27,4.99,0.0,,TB,9999.0,False,Only Delivery
182D130624,TB,94.81-104.79,5.0,0.0,,TB,9999.0,False,Only Delivery
182D130723,TB,93.48-103.33,5.0,0.0,,TB,9999.0,False,Only Delivery
182D130820,TB,94.85-104.83,5.0,0.0,,TB,9999.0,False,Only Delivery
182D131125,TB,94.53-104.48,5.0,0.0,,TB,0.0,False,Only Delivery
182D140121,TB,93.50-103.34,5.0,0.0,,TB,9999.0,False,Only Delivery
182D140225,TB,94.05-103.95,5.0,0.0,,TB,9999.0,False,Only Delivery
182D140324,TB,94.70-104.67,5.0,0.0,,TB,9999.0,False,Only Delivery
182D140422,TB,93.32-103.14,5.0,0.0,,TB,9999.0,False,Only Delivery
182D140722,TB,93.14-102.94,5.0,0.0,,TB,9999.0,False,Only Delivery
182D140825,TB,94.62-104.58,5.0,0.0,,TB,9999.0,False,Only Delivery
182D140923,TB,94.90-104.89,5.0,0.0,,TB,9999.0,False,Only Delivery
182D141021,TB,93.33-103.15,5.0,0.0,,TB,9999.0,False,Only Delivery
182D141124,TB,94.79-104.76,5.0,0.0,,TB,9999.0,False,Only Delivery
182D141223,TB,94.88-104.87,5.0,0.0,,TB,9999.0,False,Only Delivery
182D150126,TB,93.29-103.11,5.0,0.0,,TB,0.0,False,Only Delivery
182D150421,TB,93.43-103.25,4.99,0.0,,TB,9999.0,False,Only Delivery
182D150525,TB,94.81-104.79,5.0,0.0,,TB,9999.0,False,Only Delivery
182D150623,TB,94.66-104.63,5.0,0.0,,TB,9999.0,False,Only Delivery
182D150721,TB,93.41-103.23,4.99,0.0,,TB,9999.0,False,Only Delivery
182D150824,TB,94.90-104.89,5.0,0.0,,TB,9999.0,False,Only Delivery
182D150922,TB,93.00-102.78,5.0,0.0,,TB,9999.0,False,Only Delivery
182D151020,TB,94.29-104.21,5.0,0.0,,TB,9999.0,False,Only Delivery
182D151222,TB,94.53-104.47,4.99,0.0,,TB,9999.0,False,Only Delivery
182D160223,TB,92.29-102.00,5.0,0.0,,TB,9999.0,False,Only Delivery
182D160224,TB,94.24-104.16,5.0,0.0,,TB,9999.0,False,Only Delivery
182D160323,TB,94.47-104.42,5.0,0.0,,TB,9999.0,False,Only Delivery
182D160426,TB,91.98-101.67,5.0,0.0,,TB,0.0,False,Only Delivery
182D160524,TB,94.77-104.74,5.0,0.0,,TB,9999.0,False,Only Delivery
182D160622,TB,93.22-103.02,4.99,0.0,,TB,9999.0,False,Only Delivery
182D160921,TB,93.38-103.20,5.0,0.0,,TB,9999.0,False,Only Delivery
182D161025,TB,94.28-104.21,5.0,0.0,,TB,9999.0,False,Only Delivery
182D161123,TB,94.65-104.62,5.0,0.0,,TB,9999.0,False,Only Delivery
182D161221,TB,93.29-103.11,5.0,0.0,,TB,9999.0,False,Only Delivery
182D170125,TB,94.81-104.79,5.0,0.0,,TB,9999.0,False,Only Delivery
182D170322,TB,93.43-103.25,4.99,0.0,,TB,9999.0,False,Only Delivery
182D170425,TB,94.80-104.77,5.0,0.0,,TB,9999.0,False,Only Delivery
182D170621,TB,93.45-103.27,4.99,0.0,,TB,9999.0,False,Only Delivery
182D170725,TB,94.90-104.89,5.0,0.0,,TB,9999.0,False,Only Delivery
182D170823,TB,94.52-104.47,5.0,0.0,,TB,9999.0,False,Only Delivery
182D170920,TB,94.54-104.48,4.99,0.0,,TB,9999.0,False,Only Delivery
182D171122,TB,92.52-102.24,4.99,0.0,,TB,9999.0,False,Only Delivery
182D171220,TB,93.75-103.61,5.0,0.0,,TB,9999.0,False,Only Delivery
182D180124,TB,94.63-104.60,5.0,0.0,,TB,9999.0,False,Only Delivery
182D180221,TB,93.42-103.24,4.99,0.0,,TB,9999.0,False,Only Delivery
182D180222,TB,93.41-103.23,4.99,0.0,,TB,9999.0,False,Only Delivery
182D180321,TB,93.36-103.18,5.0,0.0,,TB,9999.0,False,Only Delivery
182D180424,TB,94.53-104.48,5.0,0.0,,TB,9999.0,False,Only Delivery
182D180523,TB,94.66-104.63,5.0,0.0,,TB,9999.0,False,Only Delivery
182D180724,TB,94.80-104.77,5.0,0.0,,TB,9999.0,False,Only Delivery
182D180822,TB,93.08-102.86,4.99,0.0,,TB,9999.0,False,Only Delivery
182D180925,TB,94.83-104.82,5.0,0.0,,TB,9999.0,False,Only Delivery
182D181024,TB,95.00-105.00,5.0,0.0,,TB,9999.0,False,Only Delivery
182D181121,TB,93.34-103.16,5.0,0.0,,TB,9999.0,False,Only Delivery
182D181225,TB,94.05-103.95,5.0,0.0,,TB,0.0,False,Only Delivery
182D190123,TB,92.32-102.03,5.0,0.0,,TB,9999.0,False,Only Delivery
182D190226,TB,92.94-102.73,5.0,0.0,,TB,0.0,False,Only Delivery
182D190326,TB,92.46-102.19,5.0,0.0,,TB,0.0,False,Only Delivery
182D190522,TB,93.23-103.03,4.99,0.0,,TB,9999.0,False,Only Delivery
182D190625,TB,93.90-103.79,5.0,0.0,,TB,9999.0,False,Only Delivery
182D190821,TB,93.37-103.19,5.0,0.0,,TB,9999.0,False,Only Delivery
182D190924,TB,94.81-104.79,5.0,0.0,,TB,9999.0,False,Only Delivery
182D191023,TB,94.36-104.29,5.0,0.0,,TB,9999.0,False,Only Delivery
182D191120,TB,94.02-103.90,4.99,0.0,,TB,9999.0,False,Only Delivery
182D191224,TB,94.52-104.47,5.0,0.0,,TB,9999.0,False,Only Delivery
182D200122,TB,93.34-103.16,5.0,0.0,,TB,9999.0,False,Only Delivery
182D200225,TB,94.44-104.39,5.0,0.0,,TB,9999.0,False,Only Delivery
182D200423,TB,94.24-104.16,5.0,0.0,,TB,9999.0,False,Only Delivery
182D200521,TB,93.46-103.28,4.99,0.0,,TB,9999.0,False,Only Delivery
182D200624,TB,94.81-104.80,5.0,0.0,,TB,9999.0,False,Only Delivery
182D200723,TB,94.09-104.00,5.0,0.0,,TB,9999.0,False,Only Delivery
182D200820,TB,94.80-104.76,4.99,0.0,,TB,9999.0,False,Only Delivery
182D201022,TB,88.33-97.61,4.99,0.0,,TB,9999.0,False,Only Delivery
182D201125,TB,94.39-104.32,5.0,19871.0,TB,TB,0.0,False,Only Delivery
182D210121,TB,93.48-103.30,4.99,0.0,,TB,9999.0,False,Only Delivery
182D210324,TB,94.68-104.65,5.0,0.0,,TB,9999.0,False,Only Delivery
182D210422,TB,93.29-103.11,5.0,0.0,,TB,9999.0,False,Only Delivery
182D210722,TB,93.11-102.91,5.0,0.0,,TB,9999.0,False,Only Delivery
182D211021,TB,93.37-103.19,5.0,0.0,,TB,9999.0,False,Only Delivery
182D211223,TB,94.92-104.91,5.0,0.0,,TB,9999.0,False,Only Delivery
182D220126,TB,93.41-103.24,5.0,49165.0,TB,TB,0.0,False,Only Delivery
182D220224,TB,94.67-104.64,5.0,0.0,,TB,9999.0,False,Only Delivery
182D220421,TB,93.45-103.27,4.99,0.0,,TB,9999.0,False,Only Delivery
182D220623,TB,94.81-104.80,5.0,0.0,,TB,9999.0,False,Only Delivery
182D220721,TB,93.37-103.19,5.0,0.0,,TB,9999.0,False,Only Delivery
182D220824,TB,94.82-104.81,5.0,0.0,,TB,9999.0,False,Only Delivery
182D220922,TB,93.01-102.79,4.99,0.0,,TB,9999.0,False,Only Delivery
182D220923,TB,94.65-104.62,5.0,0.0,,TB,9999.0,False,Only Delivery
182D221020,TB,94.24-104.14,4.99,0.0,,TB,9999.0,False,Only Delivery
182D221124,TB,94.70-104.67,5.0,0.0,,TB,9999.0,False,Only Delivery
182D221222,TB,92.37-102.09,5.0,0.0,,TB,9999.0,False,Only Delivery
182D230125,TB,94.71-104.68,5.0,0.0,,TB,9999.0,False,Only Delivery
182D230223,TB,92.33-102.04,5.0,0.0,,TB,9999.0,False,Only Delivery
182D230323,TB,92.45-102.18,5.0,0.0,,TB,9999.0,False,Only Delivery
182D230524,TB,94.34-104.27,5.0,0.0,,TB,9999.0,False,Only Delivery
182D230525,TB,93.41-103.24,5.0,0.0,,TB,9999.0,False,Only Delivery
182D230622,TB,93.16-102.96,5.0,0.0,,TB,9999.0,False,Only Delivery
182D230921,TB,93.40-103.22,4.99,0.0,,TB,9999.0,False,Only Delivery
182D231025,TB,94.63-104.60,5.0,0.0,,TB,9999.0,False,Only Delivery
182D231123,TB,94.81-104.79,5.0,0.0,,TB,9999.0,False,Only Delivery
182D231221,TB,93.29-103.09,4.99,0.0,,TB,9999.0,False,Only Delivery
182D240222,TB,93.40-103.22,4.99,0.0,,TB,9999.0,False,Only Delivery
182D240322,TB,93.42-103.24,4.99,0.0,,TB,9999.0,False,Only Delivery
182D240425,TB,94.71-104.68,5.0,0.0,,TB,9999.0,False,Only Delivery
182D240426,TB,91.84-101.51,5.0,0.0,,TB,0.0,False,Only Delivery
182D240621,TB,93.45-103.27,4.99,0.0,,TB,9999.0,False,Only Delivery
182D240725,TB,93.76-103.63,5.0,0.0,,TB,9999.0,False,Only Delivery
182D240823,TB,94.99-104.98,5.0,0.0,,TB,9999.0,False,Only Delivery
182D240920,TB,94.51-104.45,5.0,0.0,,TB,9999.0,False,Only Delivery
182D241024,TB,94.79-104.76,5.0,0.0,,TB,9999.0,False,Only Delivery
182D241122,TB,92.52-102.24,4.99,0.0,,TB,9999.0,False,Only Delivery
182D241220,TB,93.68-103.54,5.0,0.0,,TB,9999.0,False,Only Delivery
182D250124,TB,94.33-104.26,5.0,0.0,,TB,9999.0,False,Only Delivery
182D250221,TB,93.40-103.22,4.99,0.0,,TB,9999.0,False,Only Delivery
182D250321,TB,93.35-103.17,5.0,0.0,,TB,9999.0,False,Only Delivery
182D250424,TB,94.09-104.00,5.0,0.0,,TB,9999.0,False,Only Delivery
182D250523,TB,94.07-103.98,5.0,0.0,,TB,9999.0,False,Only Delivery
182D250724,TB,94.77-104.74,5.0,0.0,,TB,9999.0,False,Only Delivery
182D250822,TB,97.66-107.94,5.0,0.0,,TB,9999.0,False,Only Delivery
182D250925,TB,94.83-104.82,5.0,0.0,,TB,9999.0,False,Only Delivery
182D251121,TB,93.33-103.15,5.0,0.0,,TB,9999.0,False,Only Delivery
182D251225,TB,93.59-103.44,5.0,0.0,,TB,0.0,False,Only Delivery
182D260123,TB,92.10-101.79,5.0,0.0,,TB,9999.0,False,Only Delivery
182D260326,TB,92.53-102.27,5.0,0.0,,TB,0.0,False,Only Delivery
182D260522,TB,93.23-103.03,4.99,0.0,,TB,9999.0,False,Only Delivery
182D260821,TB,93.39-103.21,4.99,0.0,,TB,9999.0,False,Only Delivery
182D260924,TB,94.75-104.72,5.0,0.0,,TB,9999.0,False,Only Delivery
182D261023,TB,94.27-104.20,5.0,0.0,,TB,9999.0,False,Only Delivery
182D261120,TB,93.96-103.84,4.99,0.0,,TB,9999.0,False,Only Delivery
182D261224,TB,94.81-104.79,5.0,0.0,,TB,9999.0,False,Only Delivery
182D270122,TB,93.36-103.18,5.0,0.0,,TB,9999.0,False,Only Delivery
182D270225,TB,94.71-104.68,5.0,0.0,,TB,9999.0,False,Only Delivery
182D270226,TB,92.81-102.58,5.0,0.0,,TB,0.0,False,Only Delivery
182D270521,TB,93.49-103.33,5.0,0.0,,TB,9999.0,False,Only Delivery
182D270624,TB,95.00-105.00,5.0,0.0,,TB,9999.0,False,Only Delivery
182D270625,TB,94.64-104.61,5.0,0.0,,TB,9999.0,False,Only Delivery
182D270820,TB,94.73-104.69,4.99,0.0,,TB,9999.0,False,Only Delivery
182D271022,TB,92.97-102.75,5.0,0.0,,TB,9999.0,False,Only Delivery
182D271125,TB,94.34-104.27,5.0,19861.0,TB,TB,0.0,False,Only Delivery
182D280121,TB,93.44-103.26,4.99,0.0,,TB,9999.0,False,Only Delivery
182D280422,TB,93.25-103.05,4.99,0.0,,TB,9999.0,False,Only Delivery
182D280423,TB,91.94-101.61,5.0,0.0,,TB,9999.0,False,Only Delivery
182D280722,TB,93.09-102.87,4.99,0.0,,TB,9999.0,False,Only Delivery
182D280723,TB,94.12-104.03,5.0,0.0,,TB,9999.0,False,Only Delivery
182D281021,TB,93.40-103.22,4.99,0.0,,TB,9999.0,False,Only Delivery
182D281124,TB,94.56-104.51,5.0,0.0,,TB,9999.0,False,Only Delivery
182D290126,TB,93.29-103.11,5.0,0.0,,TB,0.0,False,Only Delivery
182D290224,TB,94.67-104.64,5.0,0.0,,TB,9999.0,False,Only Delivery
182D290324,TB,94.76-104.73,5.0,0.0,,TB,9999.0,False,Only Delivery
182D290421,TB,93.45-103.27,4.99,0.0,,TB,9999.0,False,Only Delivery
182D290525,TB,94.12-104.03,5.0,0.0,,TB,9999.0,False,Only Delivery
182D290623,TB,94.90-104.89,5.0,0.0,,TB,9999.0,False,Only Delivery
182D290721,TB,93.35-103.17,5.0,0.0,,TB,9999.0,False,Only Delivery
182D290824,TB,94.90-104.89,5.0,0.0,,TB,9999.0,False,Only Delivery
182D290825,TB,94.33-104.26,5.0,0.0,,TB,9999.0,False,Only Delivery
182D290920,TB,94.43-104.37,5.0,0.0,,TB,9999.0,False,Only Delivery
182D290921,TB,93.40-103.22,4.99,0.0,,TB,9999.0,False,Only Delivery
182D290922,TB,93.10-102.90,5.0,0.0,,TB,9999.0,False,Only Delivery
182D290923,TB,94.86-104.85,5.0,0.0,,TB,9999.0,False,Only Delivery
182D291020,TB,94.17-104.07,4.99,0.0,,TB,9999.0,False,Only Delivery
182D291222,TB,94.28-104.21,5.0,0.0,,TB,9999.0,False,Only Delivery
182D291223,TB,94.87-104.86,5.0,0.0,,TB,9999.0,False,Only Delivery
182D300125,TB,94.95-104.94,5.0,0.0,,TB,9999.0,False,Only Delivery
182D300323,TB,93.10-102.90,5.0,0.0,,TB,9999.0,False,Only Delivery
182D300426,TB,92.42-102.15,5.0,0.0,,TB,0.0,False,Only Delivery
182D300524,TB,94.88-104.87,5.0,0.0,,TB,9999.0,False,Only Delivery
182D300622,TB,93.16-102.96,5.0,0.0,,TB,9999.0,False,Only Delivery
182D300720,TB,94.97-104.95,4.99,0.0,,TB,9999.0,False,Only Delivery
182D301123,TB,94.81-104.79,5.0,0.0,,TB,9999.0,False,Only Delivery
182D301221,TB,93.28-103.08,4.99,0.0,,TB,9999.0,False,Only Delivery
182D310322,TB,93.35-103.17,5.0,0.0,,TB,9999.0,False,Only Delivery
182D310725,TB,94.81-104.80,5.0,0.0,,TB,9999.0,False,Only Delivery
182D310823,TB,94.95-104.94,5.0,0.0,,TB,9999.0,False,Only Delivery
182D311025,TB,95.00-105.00,5.0,0.0,,TB,9999.0,False,Only Delivery
182D311220,TB,93.63-103.47,4.99,0.0,,TB,9999.0,False,Only Delivery
18MVL27,N0,73547.82-110321.73,20.0,0.0,,N0,0.0,False,Only Delivery
18MVL27,U0,73547.82-110321.73,20.0,0.0,,U0,0.0,False,Only Delivery
18PVL29,N0,80000.00-120000.00,20.0,0.0,,N0,0.0,False,Only Delivery
18PVL29,U0,80000.00-120000.00,20.0,0.0,,U0,0.0,False,Only Delivery
